TrialNumber,BlockNumber,StepNumber,ConditionCode,ConditionName,Domain,QuestionResult,ReversalPoints,StairCaseValue,TimeStampStartQuestion,TimestampEndQuestion,ResponseTime,Attempt,percent,log_percent,SCV_abs,max_strength,ReversalVal,Subject,Study,Filename
34,3,1,330101,Ripple,Perception,1,0,0.0359125,154804652,154805424,0.7720018,1,100,4.61512051684126,0.0359125,0.0359125,,032,wonderland,Answers_Sub-032_Plan-Wonderland_JND_RunID-20221117-153358.csv
35,3,2,330101,Ripple,Perception,1,0,0.02693437,154814161,154815285,1.124001,1,74.9999860772712,4.33073315709251,0.02693437,0.0359125,,032,wonderland,Answers_Sub-032_Plan-Wonderland_JND_RunID-20221117-153358.csv
36,3,3,330101,Ripple,Perception,1,0,0.02020078,154823777,154824814,1.037002,1,56.2499965193178,4.0474275816364,0.02020078,0.0359125,,032,wonderland,Answers_Sub-032_Plan-Wonderland_JND_RunID-20221117-153358.csv
37,3,4,330101,Ripple,Perception,0,0,0.01515058,154834226,154835409,1.183001,1,42.1874834667595,3.76555071870314,0.01515058,0.0359125,,032,wonderland,Answers_Sub-032_Plan-Wonderland_JND_RunID-20221117-153358.csv
38,3,5,330101,Ripple,Perception,0,0,0.02020077,154845155,154846349,1.194001,1,56.2499686738601,4.04742709525272,0.02020077,0.0359125,,032,wonderland,Answers_Sub-032_Plan-Wonderland_JND_RunID-20221117-153358.csv
39,3,6,330101,Ripple,Perception,1,1,0.02693436,154854934,154855922,0.9880004,1,74.9999582318134,4.33073279070478,0.02693436,0.0359125,0.02693436,032,wonderland,Answers_Sub-032_Plan-Wonderland_JND_RunID-20221117-153358.csv
40,3,7,330101,Ripple,Perception,0,1,0.02020077,154904857,154907429,2.572001,1,56.2499686738601,4.04742709525272,0.02020077,0.0359125,0.02020077,032,wonderland,Answers_Sub-032_Plan-Wonderland_JND_RunID-20221117-153358.csv
41,3,8,330101,Ripple,Perception,1,1,0.02693436,154916151,154917025,0.8740008,1,74.9999582318134,4.33073279070478,0.02693436,0.0359125,0.02693436,032,wonderland,Answers_Sub-032_Plan-Wonderland_JND_RunID-20221117-153358.csv
42,3,9,330101,Ripple,Perception,1,0,0.02020077,154925471,154926508,1.037,1,56.2499686738601,4.04742709525272,0.02020077,0.0359125,,032,wonderland,Answers_Sub-032_Plan-Wonderland_JND_RunID-20221117-153358.csv
43,3,10,330101,Ripple,Perception,0,1,0.01515058,154935756,154937195,1.439002,1,42.1874834667595,3.76555071870314,0.01515058,0.0359125,0.01515058,032,wonderland,Answers_Sub-032_Plan-Wonderland_JND_RunID-20221117-153358.csv
44,3,11,330101,Ripple,Perception,1,1,0.02020077,154946018,154946846,0.8280017,1,56.2499686738601,4.04742709525272,0.02020077,0.0359125,0.02020077,032,wonderland,Answers_Sub-032_Plan-Wonderland_JND_RunID-20221117-153358.csv
4,1,14,2210101,Light,Nature,1,0,4.1616,155819477,155820459,0.9819999,1,100,4.61512051684126,4.1616,4.1616,,032,wonderland,Answers_Sub-032_Plan-Wonderland_JND_RunID-20221117-153358.csv
5,1,15,2210101,Light,Nature,1,0,3.74544,155829261,155832233,2.972002,1,90,4.51085950651685,3.74544,4.1616,,032,wonderland,Answers_Sub-032_Plan-Wonderland_JND_RunID-20221117-153358.csv
6,1,16,2210101,Light,Nature,0,0,3.370896,155841455,155844396,2.941002,1,81,4.40671924726425,3.370896,4.1616,,032,wonderland,Answers_Sub-032_Plan-Wonderland_JND_RunID-20221117-153358.csv
7,1,17,2210101,Light,Nature,1,0,3.74544,155853340,155855324,1.984001,1,90,4.51085950651685,3.74544,4.1616,,032,wonderland,Answers_Sub-032_Plan-Wonderland_JND_RunID-20221117-153358.csv
8,1,18,2210101,Light,Nature,0,1,3.370896,155904201,155907640,3.439002,1,81,4.40671924726425,3.370896,4.1616,3.370896,032,wonderland,Answers_Sub-032_Plan-Wonderland_JND_RunID-20221117-153358.csv
9,1,19,2210101,Light,Nature,1,1,3.74544,155932955,155934550,1.595001,1,90,4.51085950651685,3.74544,4.1616,3.74544,032,wonderland,Answers_Sub-032_Plan-Wonderland_JND_RunID-20221117-153358.csv
10,1,20,2210101,Light,Nature,0,1,3.370896,155943707,155944711,1.004001,1,81,4.40671924726425,3.370896,4.1616,3.370896,032,wonderland,Answers_Sub-032_Plan-Wonderland_JND_RunID-20221117-153358.csv
11,1,21,2210101,Light,Nature,0,0,3.74544,155954369,155956330,1.961002,1,90,4.51085950651685,3.74544,4.1616,,032,wonderland,Answers_Sub-032_Plan-Wonderland_JND_RunID-20221117-153358.csv
12,1,22,2210101,Light,Nature,1,1,4.1616,160005953,160006889,0.936001,1,100,4.61512051684126,4.1616,4.1616,4.1616,032,wonderland,Answers_Sub-032_Plan-Wonderland_JND_RunID-20221117-153358.csv
13,1,23,2210101,Light,Nature,1,0,3.74544,160015993,160017260,1.267002,1,90,4.51085950651685,3.74544,4.1616,,032,wonderland,Answers_Sub-032_Plan-Wonderland_JND_RunID-20221117-153358.csv
14,1,24,2210101,Light,Nature,0,1,3.370896,160026044,160027661,1.617,1,81,4.40671924726425,3.370896,4.1616,3.370896,032,wonderland,Answers_Sub-032_Plan-Wonderland_JND_RunID-20221117-153358.csv
